"","pawsid","slackDomain","filename","timestamp","exercise","task","totalscore","chunk"
"783","rdonov3","isds1102s4workspace","rdonov3_e2c_1553215009477.xlsx","2019-03-22 00:37:14","e2","c","83.3333333333","e2c"
"784","rdonov3","isds1102s4workspace","rdonov3_e2c_1553266322827.xlsx","2019-03-22 14:52:27","e2","c","100.0","e2c"
"785","rdonov3","isds1102s4workspace","rdonov3_e3a_1553455451298.xlsx","2019-03-24 19:24:37","e3","a","100.0","e3a"
"786","rdonov3","isds1102s4workspace","rdonov3_e3b_1553456166928.xlsx","2019-03-24 19:36:33","e3","b","66.6666666667","e3b"
"787","rdonov3","isds1102s4workspace","rdonov3_e3b_1553456427520.xlsx","2019-03-24 19:40:53","e3","b","100.0","e3b"
"788","rdonov3","isds1102s4workspace","rdonov3_e3b_1553456671353.xlsx","2019-03-24 19:44:57","e3","b","100.0","e3b"
"789","rdonov3","isds1102s4workspace","rdonov3_e3c_1553456957431.xlsx","2019-03-24 19:49:42","e3","c","100.0","e3c"
"790","rdonov3","isds1102s4workspace","rdonov3_e3d_1553458006428.xlsx","2019-03-24 20:07:11","e3","d","94.7712418301","e3d"
"791","rdonov3","isds1102s4workspace","rdonov3_e3d_1553458073002.xlsx","2019-03-24 20:08:18","e3","d","99.3464052288","e3d"
"792","rdonov3","isds1102s4workspace","rdonov3_e3d_1553458135840.xlsx","2019-03-24 20:09:21","e3","d","98.0392156863","e3d"
"793","rdonov3","isds1102s4workspace","rdonov3_e3d_1553458173848.xlsx","2019-03-24 20:09:59","e3","d","99.3464052288","e3d"
"794","rdonov3","isds1102s4workspace","rdonov3_e3d_1553458286088.xlsx","2019-03-24 20:11:51","e3","d","100.0","e3d"
"795","lstell9","isds1102s4workspace","lstell9_e1a_1553531232549.xlsx","2019-03-25 16:27:38","e1","a","100.0","e1a"
"796","mgrady8","isds1102s4workspace","mgrady8_e1a_1552927250567.xlsx","2019-03-18 16:41:13","e1","a","71.75","e1a"
"797","mgrady8","isds1102s4workspace","mgrady8_e1b_1552927260752.xlsx","2019-03-18 16:41:24","e1","b","71.75","e1b"
"798","mwelbo3","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"799","clitt24","isds1102s4workspace","clitt24_e1a_1552927327994.xlsx","2019-03-18 16:42:32","e1","a","93.75","e1a"
"800","clitt24","isds1102s4workspace","clitt24_e1a_1552927586614.xlsx","2019-03-18 16:46:50","e1","a","100.0","e1a"
"801","clitt24","isds1102s4workspace","clitt24_e1b_1553098223620.xlsx","2019-03-20 16:10:47","e1","b","100.0","e1b"
"802","clitt24","isds1102s4workspace","clitt24_e1c_1553518119861.xlsx","2019-03-25 12:49:07","e1","c","84.1666666667","e1c"
"803","clitt24","isds1102s4workspace","clitt24_e1c_1553518997050.xlsx","2019-03-25 13:03:42","e1","c","94.1666666667","e1c"
"804","clitt24","isds1102s4workspace","clitt24_e1d_1553527545844.xlsx","2019-03-25 15:26:12","e1","d","100.0","e1d"
"805","nawad5","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"806","cpaisa1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"807","amela25","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"808","dcheva3","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"809","hmenen2","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"810","hgarri6","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"811","blee57","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"812","ccome31","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"813","cprudh6","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"814","lalex35","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"815","croge53","isds1102spr19","croge53_e1a_1553120608000.xlsx","2019-03-20 22:23:52","e1","a","93.75","e1a"
"816","croge53","isds1102spr19","croge53_e1b_1553121153971.xlsx","2019-03-20 22:32:58","e1","b","100.0","e1b"
"817","croge53","isds1102spr19","croge53_e1c_1553122749281.xlsx","2019-03-20 22:59:35","e1","c","90.8333333333","e1c"
"818","croge53","isds1102spr19","croge53_e1d_1553123499963.xlsx","2019-03-20 23:12:07","e1","d","100.0","e1d"
"819","croge53","isds1102spr19","croge53_e2a_1553385164836.xlsx","2019-03-23 23:53:11","e2","a","100.0","e2a"
"820","croge53","isds1102spr19","croge53_e2b_1553385199780.xlsx","2019-03-23 23:53:44","e2","b","95.0","e2b"
"821","croge53","isds1102spr19","croge53_e2c_1553385229042.xlsx","2019-03-23 23:54:14","e2","c","66.6666666667","e2c"
"822","croge53","isds1102spr19","croge53_e2d_1553385240502.xlsx","2019-03-23 23:54:25","e2","d","100.0","e2d"
"823","croge53","isds1102spr19","croge53_e2e_1553385251073.xlsx","2019-03-23 23:54:36","e2","e","97.6666666667","e2e"
"824","jbro392","isds-1102-hq",NA,NA,NA,NA,NA,"NANA"
"825","smacad2","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"826","troueg1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"827","charle4","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"828","bhatte1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"829","nbabin7","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"830","sperva1","isds1102s4workspace","sperva1_e1a_1552928049821.xlsx","2019-03-18 16:54:33","e1","a","100.0","e1a"
"831","sperva1","isds1102s4workspace","sperva1_e1a_1552964082915.xlsx","2019-03-19 02:55:06","e1","a","100.0","e1a"
"832","sperva1","isds1102s4workspace","sperva1_e1b_1552965070731.xlsx","2019-03-19 03:11:34","e1","b","100.0","e1b"
"833","sperva1","isds1102s4workspace","sperva1_e1a_1552965173115.xlsx","2019-03-19 03:13:16","e1","a","100.0","e1a"
"834","sperva1","isds1102s4workspace","sperva1_e1a_1552973774402.xlsx","2019-03-19 05:36:39","e1","a","100.0","e1a"
"835","sperva1","isds1102s4workspace","sperva1_e1b_1552979032898.xlsx","2019-03-19 07:04:18","e1","b","100.0","e1b"
"836","sperva1","isds1102s4workspace","sperva1_e1b_1552979153622.xlsx","2019-03-19 07:06:17","e1","b","100.0","e1b"
"837","sperva1","isds1102s4workspace","sperva1_e1b_1553057775493.xlsx","2019-03-20 04:56:39","e1","b","100.0","e1b"
"838","sperva1","isds1102s4workspace","sperva1_e1b_1553058051361.xlsx","2019-03-20 05:01:15","e1","b","100.0","e1b"
"839","sperva1","isds1102s4workspace","sperva1_e1c_1553070389691.xlsx","2019-03-20 08:26:54","e1","c","90.8333333333","e1c"
"840","sperva1","isds1102s4workspace","sperva1_e1c_1553070816598.xlsx","2019-03-20 08:34:00","e1","c","94.1666666667","e1c"
"841","sperva1","isds1102s4workspace","sperva1_e1d_1553076327343.xlsx","2019-03-20 10:05:53","e1","d","100.0","e1d"
"842","sperva1","isds1102s4workspace","sperva1_e2a_1553100069450.xlsx","2019-03-20 16:41:33","e2","a","100.0","e2a"
"843","sperva1","isds1102s4workspace","sperva1_e1d_1553240139381.xlsx","2019-03-22 07:36:05","e1","d","100.0","e1d"
"844","sperva1","isds1102s4workspace","sperva1_e1d_1553242060528.xlsx","2019-03-22 08:08:05","e1","d","100.0","e1d"
"845","sperva1","isds1102s4workspace","sperva1_e1a_1553242719040.xlsx","2019-03-22 08:19:03","e1","a","100.0","e1a"
"846","sperva1","isds1102s4workspace","sperva1_e1a_1553243357047.xlsx","2019-03-22 08:29:41","e1","a","93.75","e1a"
"847","sperva1","isds1102s4workspace","sperva1_e1a_1553243877281.xlsx","2019-03-22 08:38:22","e1","a","100.0","e1a"
"848","sperva1","isds1102s4workspace","sperva1_e1b_1553246169726.xlsx","2019-03-22 09:16:34","e1","b","100.0","e1b"
"849","sperva1","isds1102s4workspace","sperva1_e1b_1553246546452.xlsx","2019-03-22 09:22:51","e1","b","100.0","e1b"
"850","sperva1","isds1102s4workspace","sperva1_e1c_1553251650466.xlsx","2019-03-22 10:47:55","e1","c","8.33333333333","e1c"
"851","sperva1","isds1102s4workspace","sperva1_e1c_1553251734348.xlsx","2019-03-22 10:49:19","e1","c","80.3333333333","e1c"
"852","sperva1","isds1102s4workspace","sperva1_e1c_1553252785390.xlsx","2019-03-22 11:06:50","e1","c","94.1666666667","e1c"
"853","sperva1","isds1102s4workspace","sperva1_e1c_1553253902309.xlsx","2019-03-22 11:25:27","e1","c","90.8333333333","e1c"
"854","sperva1","isds1102s4workspace","sperva1_e1c_1553254011964.xlsx","2019-03-22 11:27:16","e1","c","90.8333333333","e1c"
"855","sperva1","isds1102s4workspace","sperva1_e1c_1553255152418.xlsx","2019-03-22 11:46:30","e1","c","65.8333333333","e1c"
"856","sperva1","isds1102s4workspace","sperva1_e2a_1553296399457.xlsx","2019-03-22 23:13:47","e2","a","100.0","e2a"
"857","sperva1","isds1102s4workspace","sperva1_e2a_1553297517796.xlsx","2019-03-22 23:32:23","e2","a","100.0","e2a"
"858","sperva1","isds1102s4workspace","sperva1_e2a_1553298045382.xlsx","2019-03-22 23:41:10","e2","a","100.0","e2a"
"859","sperva1","isds1102s4workspace","sperva1_e2a_1553298115938.xlsx","2019-03-22 23:42:21","e2","a","100.0","e2a"
"860","sperva1","isds1102s4workspace","sperva1_e2b_1553299514657.xlsx","2019-03-23 00:05:40","e2","b","100.0","e2b"
"861","sperva1","isds1102s4workspace","sperva1_e2b_1553300264411.xlsx","2019-03-23 00:18:09","e2","b","80.0","e2b"
"862","sperva1","isds1102s4workspace","sperva1_e2b_1553300321625.xlsx","2019-03-23 00:19:06","e2","b","100.0","e2b"
"863","sperva1","isds1102s4workspace","sperva1_e2c_1553406599388.xlsx","2019-03-24 05:50:25","e2","c","70.8333333333","e2c"
"864","sperva1","isds1102s4workspace","sperva1_e2c_1553409052977.xlsx","2019-03-24 06:31:19","e2","c","91.6666666667","e2c"
"865","sperva1","isds1102s4workspace","sperva1_e2c_1553411877278.xlsx","2019-03-24 07:18:25","e2","c","91.6666666667","e2c"
"866","sperva1","isds1102s4workspace","sperva1_e2c_1553486827316.xlsx","2019-03-25 04:07:33","e2","c","91.6666666667","e2c"
"867","sperva1","isds1102s4workspace","sperva1_e2c_1553527367350.xlsx","2019-03-25 15:23:14","e2","c","0.0","e2c"
"868","sperva1","isds1102s4workspace","sperva1_e2c_1553527438148.xlsx","2019-03-25 15:24:24","e2","c","91.6666666667","e2c"
"869","sperva1","isds1102s4workspace","sperva1_e3a_1553531851888.xlsx","2019-03-25 16:39:57","e3","a","0.0","e3a"
"870","sperva1","isds1102s4workspace","sperva1_e3a_1553531879813.xlsx","2019-03-25 16:40:25","e3","a","0.0","e3a"
"871","sperva1","isds1102s4workspace","sperva1_e3a_1553532003003.xlsx","2019-03-25 16:40:29","e3","a","100.0","e3a"
"872","sperva1","isds1102s4workspace","sperva1_e3a_1553531932008.xlsx","2019-03-25 16:41:22","e3","a","0.0","e3a"
"873","sruss32","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"874","jporc13","isds1102s3-sp2019","jporc13_e1a_1552944673869.xlsx","2019-03-18 21:31:37","e1","a","100.0","e1a"
"875","jporc13","isds1102s3-sp2019","jporc13_e1b_1553546240316.xlsx","2019-03-25 20:37:46","e1","b","100.0","e1b"
"876","gcharc1","isds1102s4workspace","gcharc1_e1a_1552927351536.xlsx","2019-03-18 16:42:54","e1","a","100.0","e1a"
"877","gcharc1","isds1102s4workspace","gcharc1_e1b_1553056603709.xlsx","2019-03-20 04:37:07","e1","b","75.0","e1b"
"878","gcharc1","isds1102s4workspace","gcharc1_e1c_1553093488836.xlsx","2019-03-20 14:51:52","e1","c","82.5","e1c"
"879","gcharc1","isds1102s4workspace","gcharc1_e2a_1553100175320.xlsx","2019-03-20 16:43:21","e2","a","100.0","e2a"
"880","gcharc1","isds1102s4workspace","gcharc1_e3a_1553530830857.xlsx","2019-03-25 16:21:05","e3","a","81.25","e3a"
"881","gcharc1","isds1102s4workspace","gcharc1_e3a_1553530854199.xlsx","2019-03-25 16:21:29","e3","a","81.25","e3a"
"882","gcharc1","isds1102s4workspace","gcharc1_e3a_1553531023363.xlsx","2019-03-25 16:24:09","e3","a","100.0","e3a"
"883","char161","isds1102s3-sp2019","char161_e1a_1553537981019.xlsx","2019-03-25 18:20:06","e1","a","100.0","e1a"
"884","vdoan1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"885","hstroe2","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"886","rschmo1","isds1102s6",NA,NA,NA,NA,NA,"NANA"
"887","bjanis2","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"888","stayl99","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"889","lleinb1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"890","dwats27","isds1102s3-sp2019","dwats27_e1b_1553115260534.xlsx","2019-03-20 20:54:44","e1","b","100.0","e1b"
"891","dwats27","isds1102s3-sp2019","dwats27_e1a_1553115266412.xlsx","2019-03-20 20:54:50","e1","a","90.5","e1a"
"892","dwats27","isds1102s3-sp2019","dwats27_e1a_1553546113819.xlsx","2019-03-25 20:35:42","e1","a","90.5","e1a"
"893","dwats27","isds1102s3-sp2019","dwats27_e1b_1553546120197.xlsx","2019-03-25 20:35:45","e1","b","100.0","e1b"
"894","frobi11","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"895","azaeff1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"896","psuksu1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"897","ejone65","isds3107-spring2019",NA,NA,NA,NA,NA,"NANA"
"898","dmitc22","isds1102spr19","dmitc22_e1a_1553137513239.xlsx","2019-03-21 03:05:37","e1","a","87.5","e1a"
"899","dmitc22","isds1102spr19","dmitc22_e1b_1553138205490.xlsx","2019-03-21 03:17:09","e1","b","100.0","e1b"
"900","dmitc22","isds1102spr19","dmitc22_e1c_1553139942445.xlsx","2019-03-21 03:46:06","e1","c","90.8333333333","e1c"
"901","dmitc22","isds1102spr19","dmitc22_e1d_1553140660168.xlsx","2019-03-21 03:58:04","e1","d","100.0","e1d"
"902","dmitc22","isds1102spr19","dmitc22_e2a_1553523196492.xlsx","2019-03-25 14:13:42","e2","a","100.0","e2a"
"903","dmitc22","isds1102spr19","dmitc22_e2b_1553523813752.xlsx","2019-03-25 14:23:59","e2","b","80.0","e2b"
"904","bodonn4","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"905","gdahm1","isds1102s3-sp2019","gdahm1_e1a_1553547219009.xlsx","2019-03-25 20:54:04","e1","a","100.0","e1a"
"906","lmire7","isds1102spr19","lmire7_e1a_1553021670577.xlsx","2019-03-19 18:54:54","e1","a","99.0","e1a"
"907","lmire7","isds1102spr19","lmire7_e1b_1553183653294.xlsx","2019-03-21 15:54:37","e1","b","100.0","e1b"
"908","lmire7","isds1102spr19","lmire7_e1c_1553187422204.xlsx","2019-03-21 16:57:26","e1","c","90.8333333333","e1c"
"909","lmire7","isds1102spr19","lmire7_e1d_1553191644376.xlsx","2019-03-21 18:07:48","e1","d","100.0","e1d"
"910","osmit16","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"911","mston23","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"912","ppoiri3","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"913","amerkl1","ddslablsu",NA,NA,NA,NA,NA,"NANA"
"914","char175","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"915","obrign1","isds1102s4workspace","obrign1_e1a_1553099325521.xlsx","2019-03-20 16:29:09","e1","a","100.0","e1a"
"916","obrign1","isds1102s4workspace","obrign1_e1b_1553100304290.xlsx","2019-03-20 16:45:28","e1","b","100.0","e1b"
"917","jcore5","isds1102s3-sp2019","jcore5_e1a_1552944049240.xlsx","2019-03-18 21:21:12","e1","a","100.0","e1a"
"918","jcore5","isds1102s3-sp2019","jcore5_e1b_1552944509579.xlsx","2019-03-18 21:28:59","e1","b","0.0","e1b"
"919","bboisf1","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"920","bnunne2","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"921","etassi6","isds1102s2",NA,NA,NA,NA,NA,"NANA"
"922","jtompk7","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"923","pjacob7","isds1102s4workspace","pjacob7_e1a_1552925798669.xlsx","2019-03-18 16:17:02","e1","a","100.0","e1a"
"924","pjacob7","isds1102s4workspace","pjacob7_e1b_1552926083724.xlsx","2019-03-18 16:21:47","e1","b","100.0","e1b"
"925","pjacob7","isds1102s4workspace","pjacob7_e1c_1552931085279.xlsx","2019-03-18 17:45:09","e1","c","94.1666666667","e1c"
"926","pjacob7","isds1102s4workspace","pjacob7_e1d_1552931749693.xlsx","2019-03-18 17:56:13","e1","d","100.0","e1d"
"927","pjacob7","isds1102s4workspace","pjacob7_e1d_1552931759138.xlsx","2019-03-18 17:56:23","e1","d","100.0","e1d"
"928","pjacob7","isds1102s4workspace","pjacob7_e2a_1553097825593.xlsx","2019-03-20 16:05:31","e2","a","83.3333333333","e2a"
"929","pjacob7","isds1102s4workspace","pjacob7_e2a_1553097839136.xlsx","2019-03-20 16:05:41","e2","a","83.3333333333","e2a"
"930","pjacob7","isds1102s4workspace","pjacob7_e2a_1553097875784.xlsx","2019-03-20 16:06:17","e2","a","83.3333333333","e2a"
"931","pjacob7","isds1102s4workspace","pjacob7_e2a_1553097910629.xlsx","2019-03-20 16:06:57","e2","a","83.3333333333","e2a"
"932","pjacob7","isds1102s4workspace","pjacob7_e2b_1553098324552.xlsx","2019-03-20 16:12:28","e2","b","100.0","e2b"
"933","pjacob7","isds1102s4workspace","pjacob7_e2c_1553099917603.xlsx","2019-03-20 16:39:02","e2","c","100.0","e2c"
"934","pjacob7","isds1102s4workspace","pjacob7_e2d_1553102505149.xlsx","2019-03-20 17:22:09","e2","d","100.0","e2d"
"935","pjacob7","isds1102s4workspace","pjacob7_e2e_1553103281295.xlsx","2019-03-20 17:35:05","e2","e","97.6666666667","e2e"
"936","pjacob7","isds1102s4workspace","pjacob7_e3a_1553526332597.xlsx","2019-03-25 15:05:58","e3","a","100.0","e3a"
"937","pjacob7","isds1102s4workspace","pjacob7_e3b_1553527426406.xlsx","2019-03-25 15:24:13","e3","b","100.0","e3b"
"938","pjacob7","isds1102s4workspace","pjacob7_e3c_1553527860342.xlsx","2019-03-25 15:31:26","e3","c","100.0","e3c"
"939","pjacob7","isds1102s4workspace","pjacob7_e3d_1553529721599.xlsx","2019-03-25 16:02:27","e3","d","98.0392156863","e3d"
"940","mbush13","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"941","jrente1","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"942","swalle5","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"943","aaoun1","isds1102s4workspace","aaoun1_e1a_1553118347375.xlsx","2019-03-20 21:46:11","e1","a","96.5","e1a"
"944","aaoun1","isds1102s4workspace","aaoun1_e1a_1553118394786.xlsx","2019-03-20 21:47:00","e1","a","96.5","e1a"
"945","aaoun1","isds1102s4workspace","aaoun1_e1b_1553119203979.xlsx","2019-03-20 22:00:28","e1","b","100.0","e1b"
"946","mwhatl6","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"947","jsmi626","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"948","asosny1","isds1102s3-sp2019","asosny1_e1b_1553548247499.xlsx","2019-03-25 21:11:45","e1","b","46.5","e1b"
"949","aalley4","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"950","gingra7","isds1102s4workspace","gingra7_e1a_1553097559415.xlsx","2019-03-20 15:59:46","e1","a","100.0","e1a"
"951","gingra7","isds1102s4workspace","gingra7_e1b_1553099456671.xlsx","2019-03-20 16:31:20","e1","b","93.75","e1b"
"952","gingra7","isds1102s4workspace","gingra7_e1c_1553102552535.xlsx","2019-03-20 17:22:58","e1","c","57.5","e1c"
"953","gingra7","isds1102s4workspace","gingra7_e1d_1553103971765.xlsx","2019-03-20 17:46:35","e1","d","50.0","e1d"
"954","tbeard6","isds1102s4workspace","tbeard6_e1a_1553456557802.xlsx","2019-03-24 19:43:03","e1","a","93.75","e1a"
"955","tbeard6","isds1102s4workspace","tbeard6_e1a_1553456634095.xlsx","2019-03-24 19:44:19","e1","a","93.75","e1a"
"956","tbeard6","isds1102s4workspace","tbeard6_e1b_1553458563433.xlsx","2019-03-24 20:16:28","e1","b","100.0","e1b"
"957","tbeard6","isds1102s4workspace","tbeard6_e1c_1553460711129.xlsx","2019-03-24 20:52:16","e1","c","90.8333333333","e1c"
"958","tbeard6","isds1102s4workspace","tbeard6_e1d_1553465237097.xlsx","2019-03-24 22:07:42","e1","d","83.3333333333","e1d"
"959","tbeard6","isds1102s4workspace","tbeard6_e1b_1553465252444.xlsx","2019-03-24 22:07:57","e1","b","100.0","e1b"
"960","tbeard6","isds1102s4workspace","tbeard6_e1a_1553465260013.xlsx","2019-03-24 22:08:05","e1","a","93.75","e1a"
"961","tbeard6","isds1102s4workspace","tbeard6_e1a_1553465572396.xlsx","2019-03-24 22:13:17","e1","a","99.0","e1a"
"962","tbeard6","isds1102s4workspace","tbeard6_e1a_1553465651900.xlsx","2019-03-24 22:14:37","e1","a","100.0","e1a"
"963","tbeard6","isds1102s4workspace","tbeard6_e1b_1553465715807.xlsx","2019-03-24 22:15:41","e1","b","100.0","e1b"
"964","tbeard6","isds1102s4workspace","tbeard6_e1c_1553466185405.xlsx","2019-03-24 22:23:30","e1","c","90.8333333333","e1c"
"965","tbeard6","isds1102s4workspace","tbeard6_e1d_1553466392355.xlsx","2019-03-24 22:26:57","e1","d","83.3333333333","e1d"
"966","gmoor21","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"967","cbaref5","isds1102s1",NA,NA,NA,NA,NA,"NANA"
"968","klopic1","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"969","yliu135","yanqiongliu","yliu135_e1a_1552927430506.xlsx","2019-03-18 16:44:13","e1","a","93.75","e1a"
"970","yliu135","yanqiongliu","yliu135_e1b_1552927451922.xlsx","2019-03-18 16:44:35","e1","b","100.0","e1b"
"971","yliu135","yanqiongliu","yliu135_e1c_1552961062745.xlsx","2019-03-19 02:04:48","e1","c","87.5","e1c"
"972","yliu135","yanqiongliu","yliu135_e1d_1552962124564.xlsx","2019-03-19 02:22:28","e1","d","50.0","e1d"
"973","yliu135","yanqiongliu","yliu135_e1d_1552962216790.xlsx","2019-03-19 02:24:00","e1","d","83.3333333333","e1d"
"974","yliu135","yanqiongliu","yliu135_e2a_1553490408886.xlsx","2019-03-25 05:07:14","e2","a","83.3333333333","e2a"
"975","yliu135","yanqiongliu","yliu135_e2b_1553490746524.xlsx","2019-03-25 05:12:51","e2","b","100.0","e2b"
"976","yliu135","yanqiongliu","yliu135_e2c_1553491740712.xlsx","2019-03-25 05:29:26","e2","c","100.0","e2c"
"977","yliu135","yanqiongliu","yliu135_e2d_1553492208182.xlsx","2019-03-25 05:37:13","e2","d","100.0","e2d"
"978","yliu135","yanqiongliu","yliu135_e2e_1553492948962.xlsx","2019-03-25 05:49:34","e2","e","85.3333333333","e2e"
"979","abergi3","isds1102s4workspace","abergi3_e1a_1552926675459.xlsx","2019-03-18 16:31:38","e1","a","100.0","e1a"
"980","abergi3","isds1102s4workspace","abergi3_e1b_1553097141752.xlsx","2019-03-20 15:52:52","e1","b","0.0","e1b"
"981","abergi3","isds1102s4workspace","abergi3_e1c_1553097186657.xlsx","2019-03-20 15:53:30","e1","c","90.8333333333","e1c"
"982","abergi3","isds1102s4workspace","abergi3_e1d_1553097927541.xlsx","2019-03-20 16:05:51","e1","d","100.0","e1d"
"983","arubio6","isds1102s4workspace","arubio6_e1a_1552928112402.xlsx","2019-03-18 16:55:35","e1","a","99.0","e1a"
"984","arubio6","isds1102s4workspace","arubio6_e1a_1552928469202.xlsx","2019-03-18 17:01:32","e1","a","99.0","e1a"
"985","arubio6","isds1102s4workspace","arubio6_e2a_1553099237614.xlsx","2019-03-20 16:28:35","e2","a","33.3333333333","e2a"
"986","arubio6","isds1102s4workspace","arubio6_e2a_1553099360885.xlsx","2019-03-20 16:30:37","e2","a","33.3333333333","e2a"
"987","arubio6","isds1102s4workspace","arubio6_e2a_1553099577370.xlsx","2019-03-20 16:33:21","e2","a","100.0","e2a"
"988","dpeebl1","isds1102spr19","dpeebl1_e1a_1553093747694.xlsx","2019-03-20 14:56:11","e1","a","87.5","e1a"
"989","dpeebl1","isds1102spr19","dpeebl1_e1b_1553094862382.xlsx","2019-03-20 15:14:46","e1","b","87.5","e1b"
"990","dpeebl1","isds1102spr19","dpeebl1_e1c_1553096947120.xlsx","2019-03-20 15:49:31","e1","c","90.8333333333","e1c"
"991","dbigne1","isds1102s4workspace","dbigne1_e1a_1553099431478.xlsx","2019-03-20 16:30:55","e1","a","100.0","e1a"
"992","dbigne1","isds1102s4workspace","dbigne1_e1b_1553099442302.xlsx","2019-03-20 16:31:06","e1","b","75.0","e1b"
"993","dbigne1","isds1102s4workspace","dbigne1_e1c_1553099450485.xlsx","2019-03-20 16:31:14","e1","c","87.5","e1c"
"994","dbigne1","isds1102s4workspace","dbigne1_e1d_1553100892895.xlsx","2019-03-20 16:55:17","e1","d","100.0","e1d"
"995","nvaugh5","isds1102spr19",NA,NA,NA,NA,NA,"NANA"
"996","krohrb1","isds1102s4workspace","krohrb1_e1a_1552926065796.xlsx","2019-03-18 16:21:29","e1","a","100.0","e1a"
"997","krohrb1","isds1102s4workspace","krohrb1_e1b_1552926451706.xlsx","2019-03-18 16:27:55","e1","b","75.0","e1b"
"998","krohrb1","isds1102s4workspace","krohrb1_e1c_1553028184450.xlsx","2019-03-19 20:43:28","e1","c","87.5","e1c"
"999","krohrb1","isds1102s4workspace","krohrb1_e1d_1553028937868.xlsx","2019-03-19 20:56:01","e1","d","100.0","e1d"
"1000","krohrb1","isds1102s4workspace","krohrb1_e2a_1553475356038.xlsx","2019-03-25 00:56:22","e2","a","91.6666666667","e2a"
"1001","krohrb1","isds1102s4workspace","krohrb1_e2b_1553475817020.xlsx","2019-03-25 01:04:02","e2","b","100.0","e2b"
"1002","krohrb1","isds1102s4workspace","krohrb1_e2c_1553477186615.xlsx","2019-03-25 01:26:52","e2","c","83.3333333333","e2c"
"1003","krohrb1","isds1102s4workspace","krohrb1_e2d_1553477932662.xlsx","2019-03-25 01:39:18","e2","d","100.0","e2d"
"1004","krohrb1","isds1102s4workspace","krohrb1_e2e_1553478542104.xlsx","2019-03-25 01:49:27","e2","e","95.3333333333","e2e"
"1005","twale1","isds1102s3-sp2019",NA,NA,NA,NA,NA,"NANA"
"1006","jgard28","isds1102s4workspace",NA,NA,NA,NA,NA,"NANA"
"1007","tgray19","isds1102s3-sp2019","tgray19_e1a_1552944302172.xlsx","2019-03-18 21:25:26","e1","a","84.0","e1a"
"1008","tgray19","isds1102s3-sp2019","tgray19_e1b_1552945255620.xlsx","2019-03-18 21:41:19","e1","b","100.0","e1b"
"1009","tgray19","isds1102s3-sp2019","tgray19_e1c_1552950777464.xlsx","2019-03-18 23:13:21","e1","c","88.6666666667","e1c"
"1010","tgray19","isds1102s3-sp2019","tgray19_e1d_1552952179421.xlsx","2019-03-18 23:36:43","e1","d","100.0","e1d"
"1011","tgray19","isds1102s3-sp2019","tgray19_e2a_1552952916398.xlsx","2019-03-18 23:49:00","e2","a","83.3333333333","e2a"
"1012","tgray19","isds1102s3-sp2019","tgray19_e2b_1552953834786.xlsx","2019-03-19 00:04:18","e2","b","95.0","e2b"
"1013","tgray19","isds1102s3-sp2019","tgray19_e2c_1552964017450.xlsx","2019-03-19 02:54:03","e2","c","50.0","e2c"
